userid,vzor_id,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,7.7e-07,,6e-08,1.11e-06,,1.7e-07,9.5e-07,1.88e-06,2.88e-06,,6e-08,1.11e-06,,1.7e-07,3.28e-06,3.62e-06,6e-08,,6e-08,1.11e-06,,1.7e-07,3e-08,2e-07,128.93805164,,1.0,36.49657518,,2.82842712,149.63770875,361.12461651,-0.70908267,,-0.794875,-0.933739,,-0.804452,-0.7126745,-0.58766773,7.95673,,7.95354,7.5992,,7.88171,7.98306833,7.96681455,5.67106667,,5.81312,6.00226,,5.82509,5.50068,5.23916455,-0.565032,,-0.794875,-0.933739,,-0.804452,-0.117316,-0.102951,-0.787692,,-0.794875,-0.933739,,-0.804452,-1.01275,-0.921768,8.04931,,7.95354,7.5992,,7.88171,8.09719,8.15465,7.82665,,7.95354,7.5992,,7.88171,7.7644,7.79552,6.15789,,5.81312,6.00226,,5.82509,5.9065,5.60483,5.19063,,5.81312,6.00226,,5.82509,5.17148,4.81713,9.79977467,,9.88347049,9.72866046,,9.83362441,9.72710889,9.55885856,-0.12807816,,-0.00122173,0.0360411,,0.00916298,0.0335976,-0.05875414,0,,0.0,0.0,,0.0,0.0,0.0,0.0083485,,-0.00305433,-0.0397062,,-0.0604757,0.02860884,0.00416501,-0.00794125,,-0.00122173,0.0360411,,0.00916298,0.0989602,0.118508,-0.273668,,-0.00122173,0.0360411,,0.00916298,-0.00610865,-0.262672,-0.0238237,,0.00733038,0.0971276,,0.0348193,0.031765,0.0323759,-0.263283,,0.00733038,0.0971276,,0.0348193,-0.121562,-0.143553,0.040928,,-0.00305433,-0.0397062,,-0.0604757,0.0592539,0.0360411,-0.0464258,,-0.00305433,-0.0397062,,-0.0604757,0.00549779,-0.0665843,0.17971691,,0.00803468,0.11094735,,0.0703822,0.07288508,0.11058687
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,1.12e-06,,,5.1e-07,1.5e-07,,1.23e-06,1.6e-06,2e-06,,,7.1e-07,1.5e-07,,3.85e-06,3.54e-06,5.1e-07,,,3e-07,1.5e-07,,1.2e-07,5e-08,102.02539951,,,17.18206549,5.09901951,,155.13676322,339.59781147,-0.7603982,,,-0.736217,-0.742203,,-0.629333,-0.67942133,7.923848,,,7.976285,7.94875,,7.87452857,7.92134889,5.544012,,,5.816715,5.60483,,5.57233143,5.25048333,-0.574608,,,-0.694318,-0.742203,,-0.282516,-0.385466,-1.09415,,,-0.778116,-0.742203,,-0.842759,-0.888249,7.97269,,,7.99185,7.94875,,7.94636,8.07564,7.83622,,,7.96072,7.94875,,7.63032,7.81228,5.95677,,,5.86819,5.60483,,5.96874,5.63834,5.15232,,,5.76524,5.60483,,5.14993,4.83868,9.70448715,,,9.89948745,9.7543637,,9.67115091,9.53139645,-0.06902792,,,0.01832594,-0.00916298,,0.03551741,-0.03590529,0,,,0.0,0.0,,0.0,0.0,-0.0263894,,,-0.0180205,-0.0152716,,0.02853614,0.01472863,0.0140499,,,0.0311541,-0.00916298,,0.130725,0.0885755,-0.137445,,,0.00549779,-0.00916298,,-0.0219911,-0.104458,-0.00488692,,,0.0623083,-0.00366519,,0.0574213,0.0207694,-0.140499,,,0.0152716,-0.00366519,,-0.0482584,-0.150884,0.0274889,,,-0.0152716,-0.0152716,,0.0604757,0.0397062,-0.0904081,,,-0.0207694,-0.0152716,,0.00671952,-0.00549779,0.12311046,,,0.04748953,0.01818284,,0.07601448,0.07976596
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,8.8e-07,,,4.1e-07,,,1.98e-06,1.04e-06,2.31e-06,,,7.7e-07,,,3.43e-06,2.77e-06,1.2e-07,,,4e-08,,,3.7e-07,1.6e-07,135.63915145,,,13.78353044,,,287.05259415,188.34342756,-0.61920025,,,-0.496797,,,-0.62659657,-0.72274975,7.8957775,,,7.851785,,,7.81843857,7.93318875,5.61919125,,,5.58567,,,5.47280571,5.448005,-0.289698,,,-0.462081,,,-0.215478,-0.457293,-0.823605,,,-0.531513,,,-1.26653,-0.926556,7.94875,,,7.86974,,,7.95114,8.02297,7.8434,,,7.83383,,,7.7644,7.78116,5.87298,,,5.65271,,,5.91847,5.63116,5.38935,,,5.51863,,,4.94163,5.20021,9.71266407,,,9.64895803,,,9.57433876,9.65303174,-0.06383549,,,0.00946841,,,0.04668749,-0.05894852,0,,,0.0,,,0.0,0.0,-0.00290162,,,-0.02504549,,,0.00785398,0.0122173,0.0219911,,,0.0122173,,,0.102014,-0.018326,-0.178984,,,0.00671952,,,-0.0018326,-0.114232,-0.00305433,,,0.0372628,,,0.0500909,0.0201586,-0.0763582,,,0.0122173,,,-0.0629191,-0.119119,0.0311541,,,-0.00733038,,,0.054367,0.0329867,-0.0531453,,,-0.0427606,,,-0.0207694,-0.00671952,0.09169496,,,0.03688606,,,0.07325176,0.08723925
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,1.14e-06,,,4.1e-07,,,1.39e-06,1.1e-06,1.77e-06,,,5.9e-07,,,3.31e-06,2.97e-06,6.7e-07,,,1.3e-07,,,1.2e-07,2.1e-07,106.77873596,,,28.30158648,,,158.50444248,308.26646301,-0.6986282,,,-0.647033,,,-0.74639125,-0.71107777,7.898472,,,7.9421675,,,7.8146725,7.90178692,5.498522,,,5.610215,,,5.4928975,5.48530154,-0.557849,,,-0.476446,,,-0.179565,-0.205901,-0.814029,,,-0.730232,,,-1.38145,-0.981623,7.99424,,,8.02536,,,7.94396,8.07085,7.81467,,,7.86735,,,7.71651,7.80989,5.74369,,,5.79397,,,5.99029,5.7413,5.30076,,,5.43963,,,5.01825,4.84108,9.65010245,,,9.74620277,,,9.59600241,9.64976675,-0.03640756,,,-0.0018326,,,0.05054904,-0.02138027,0,,,0.0,,,0.0,0.0,-0.00525344,,,-0.00213802,,,0.00962113,0.00657855,-0.00855211,,,0.00122173,,,0.171042,0.0586431,-0.0586431,,,-0.00671952,,,-0.0366519,-0.099571,-0.0109956,,,0.0360411,,,0.0287107,0.0507018,-0.0836885,,,0.0201586,,,-0.0690278,-0.135612,0.0164934,,,0.00855211,,,0.0311541,0.0274889,-0.0445932,,,-0.013439,,,-0.0244346,-0.0232129,0.05653079,,,0.03330594,,,0.09214666,0.05447247
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,8.7e-07,,,3.8e-07,,,1.66e-06,1.41e-06,2.24e-06,,,6.5e-07,,,3.25e-06,2.82e-06,1.9e-07,,,1.1e-07,,,2e-07,1.4e-07,150.89963338,,,14.04585778,,,273.50577827,152.76200186,-0.67726,,,-0.5901705,,,-0.6248865,-0.75018317,7.90386,,,7.86615,,,7.8113825,7.84340667,5.63176125,,,5.544975,,,5.41388875,5.57769167,-0.505177,,,-0.584185,,,-0.225055,-0.536301,-0.936133,,,-0.596156,,,-0.986411,-0.852336,7.99185,,,7.87932,,,7.93678,7.96551,7.80989,,,7.85298,,,7.65666,7.72609,5.91368,,,5.54737,,,5.85861,5.74848,4.95121,,,5.54258,,,4.78122,5.20499,9.73209874,,,9.64216904,,,9.53228351,9.65497641,-0.02176207,,,0.00427606,,,0.05833771,-0.01588248,0,,,0.0,,,0.0,0.0,0.00030543,,,-0.0235183,,,0.00649044,0.01720604,0.0207694,,,0.00610865,,,0.145997,0.0232129,-0.0946841,,,0.00244346,,,-0.0305433,-0.0519235,0.00916298,,,0.0519235,,,0.132558,0.0219911,-0.0494801,,,-0.0219911,,,-0.0476475,-0.0983493,0.0287107,,,-0.0171042,,,0.0299324,0.0354302,-0.0268781,,,-0.0299324,,,-0.0287107,-0.00305433,0.051632,,,0.04410521,,,0.08465291,0.05149184
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,1.4e-06,,,4.4e-07,,,6.9e-07,1.32e-06,2.53e-06,,,7.3e-07,,,1.71e-06,3.9e-06,9.4e-07,,,1.5e-07,,,6e-08,5e-08,94.05620394,,,17.46833639,,,67.53932669,411.27445404,-0.70569125,,,-0.725443,,,-0.6924034,-0.67140279,7.9002675,,,7.78714,,,7.812758,7.87794929,5.469555,,,5.453995,,,5.703466,5.45741286,-0.672771,,,-0.670376,,,-0.557849,-0.177171,-0.742203,,,-0.78051,,,-0.802058,-0.955287,7.92241,,,7.81467,,,7.95593,7.98706,7.88411,,,7.75961,,,7.5992,7.54652,5.54258,,,5.53061,,,6.09324,5.87777,5.38217,,,5.37738,,,5.08768,4.92248,9.63487163,,,9.53526321,,,9.70178385,9.61262617,-0.05574145,,,0.01893685,,,0.0316428,-0.01963495,0,,,0.0,,,0.0,0.0,0.00503965,,,-0.04825835,,,0.02382373,0.00890117,-0.0403171,,,0.0232129,,,0.122173,0.0855211,-0.0739147,,,0.0146608,,,-0.0244346,-0.0977384,0.0103847,,,0.0910189,,,-0.0164934,0.0537561,-0.06353,,,0.045204,,,-0.0867429,-0.107512,0.018326,,,-0.0415388,,,0.0421497,0.0470366,-0.018326,,,-0.0549779,,,0.00244346,-0.0146608,0.06985201,,,0.08597804,,,0.07999813,0.06538013
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,1.56e-06,7.6e-07,1.31e-06,,,,,3.56e-06,2.82e-06,1.75e-06,2.48e-06,,,,,3.76e-06,2.7e-07,3.7e-07,2e-07,,,,,3.35e-06,292.40565984,217.63145698,249.38437019,,,,,181.01280345,-2.761711,-2.48193143,-2.444241,,,,,-4.55377,7.172789,6.85135,6.876628,,,,,6.075285,6.211038,6.07443143,6.494513,,,,,7.053315,-1.84832,-2.1069,-2.12366,,,,,-4.47955,-3.57215,-2.96881,-2.82755,,,,,-4.62799,8.00621,7.21852,7.11557,,,,,6.09803,6.39731,6.57448,6.71095,,,,,6.05254,8.16183,7.19697,7.27598,,,,,7.36935,3.21781,4.86262,5.37738,,,,,6.73728,9.98838109,9.51078753,9.78656995,,,,,10.3656239,-0.1675603,-0.0225584,-0.04795297,,,,,-0.862543,-1,0.0,0.0,,,,,-1.0,-0.12235637,-0.10349798,-0.10506887,,,,,-0.4514295,0.38118,0.219911,0.200975,,,,,-0.696386,-1.21501,-0.309098,-0.219301,,,,,-1.0287,-0.281609,0.0842994,0.150273,,,,,-1.26022,-1.25655,-0.894918,-0.911411,,,,,-1.44897,0.0213803,0.0305433,0.130725,,,,,-0.368352,-0.413556,-0.306654,-0.245568,,,,,-0.534507,0.80323021,0.34397168,0.46157485,,,,,1.68080924
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,1.48e-06,1.15e-06,1.14e-06,,,,,2.59e-06,3.38e-06,1.7e-06,1.88e-06,,,,,3.77e-06,7.5e-07,3.6e-07,5.9e-07,,,,,1.41e-06,235.26624209,243.75438609,238.61643766,,,,,193.74246009,-2.40557375,-1.8031,-1.51473083,,,,,-3.00233,6.8495125,6.92775444,6.90268167,,,,,6.84143,6.54844125,6.65747778,6.68182,,,,,5.971135,-2.03507,-1.2809,-1.29047,,,,,-2.88741,-2.7653,-2.25534,-1.68073,,,,,-3.11725,7.12275,7.22331,7.17303,,,,,7.00543,6.50265,6.7301,6.63912,,,,,6.67743,6.82108,7.01262,7.16106,,,,,6.41885,6.20817,6.22732,6.07888,,,,,5.52342,9.78295243,9.78426493,9.72951574,,,,,9.57592211,-0.18570319,0.10615482,0.03324127,,,,,-0.6456845,-1,0.0,0.0,,,,,-1.0,-0.13988809,-0.08009114,-0.06159554,,,,,-0.3597995,-0.0140499,0.265726,0.211359,,,,,-0.594372,-0.337198,-0.158214,-0.130114,,,,,-0.696997,-0.333532,0.240681,0.108734,,,,,-0.768468,-1.27915,-0.913854,-0.649961,,,,,-1.14598,-0.0763582,0.0586431,0.0171042,,,,,-0.335976,-0.237016,-0.165544,-0.156992,,,,,-0.383623,0.71592903,0.58120739,0.3073413,,,,,1.22003898
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,1.47e-06,1.51e-06,9.6e-07,,,,,2.81e-06,3.32e-06,2.47e-06,2.06e-06,,,,,3.31e-06,3.4e-07,7.7e-07,4.9e-07,,,,,2.3e-06,340.59550574,181.2947667,260.28574838,,,,,92.0606815,-2.20296375,-1.75575,-1.31975831,,,,,-2.504335,7.23378125,7.020995,6.97707077,,,,,7.447165,6.14950625,6.62874667,6.72936692,,,,,5.228935,-1.95127,-1.35991,-0.97444,,,,,-2.23618,-2.60489,-2.00634,-1.72383,,,,,-2.77249,8.37013,7.52976,7.13472,,,,,7.66863,6.6056,6.65109,6.70376,,,,,7.2257,6.90727,6.87615,7.32147,,,,,5.61201,3.881,6.31112,6.15789,,,,,4.84586,9.79685977,9.81976921,9.78814912,,,,,9.45199935,-0.2599995,-0.0416406,0.04323038,,,,,-0.647517,-1,-1.0,0.0,,,,,-1.0,-0.27435488,-0.21247933,-0.07565328,,,,,-0.361632,-0.111788,0.133169,0.24007,,,,,-0.605978,-0.547946,-0.200975,-0.167377,,,,,-0.689056,-0.521679,-0.256563,0.405004,,,,,-0.964556,-1.37872,-1.03114,-0.91813,,,,,-1.30236,-0.18326,-0.153327,0.00794125,,,,,-0.353691,-0.370795,-0.286496,-0.20464,,,,,-0.369573,0.91024424,0.83779792,0.35246382,,,,,1.36012806
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,1.85e-06,1.07e-06,1.55e-06,,,,,2.85e-06,3.25e-06,2e-06,2.39e-06,,,,,3.9e-06,9.5e-07,7.3e-07,6.3e-07,,,,,5.4e-07,256.05364435,172.6362807,261.64105651,,,,,229.76633178,-2.10729667,-1.43518889,-1.2853875,,,,,-2.3732525,7.09122833,6.83783889,6.68610625,,,,,7.3160825,6.42923,6.88758667,7.05481375,,,,,4.9745525,-1.78368,-1.09894,-1.00317,,,,,-2.13323,-2.37505,-2.29843,-1.68312,,,,,-2.72221,7.25683,7.02698,6.91924,,,,,8.4659,6.86657,6.71095,6.55293,,,,,6.76841,7.16345,7.08205,7.41245,,,,,5.11641,5.55934,6.42125,6.54096,,,,,4.86981,9.80963904,9.81900649,9.80745409,,,,,9.17007188,-0.42302417,-6.796e-05,-0.08735379,,,,,-0.3323105,-1,0.0,0.0,,,,,-1.0,-0.27845267,-0.14728631,-0.1362994,,,,,-0.333685,-0.222966,0.213803,0.109956,,,,,-0.221744,-0.605978,-0.320093,-0.191812,,,,,-0.507018,-0.582155,0.420275,0.407447,,,,,-0.761749,-1.41782,-1.07024,-1.0849,,,,,-1.57237,-0.244346,-0.0476475,-0.0219911,,,,,-0.238848,-0.318872,-0.280387,-0.246179,,,,,-0.403782,1.05617292,0.54688699,0.5499588,,,,,1.33873331
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,2.31e-06,1.06e-06,1.38e-06,,,,,2.01e-06,3.63e-06,1.71e-06,2.76e-06,,,,,3.24e-06,1.26e-06,5.4e-07,3.9e-07,,,,,2e-07,253.94818783,202.93279711,251.51262775,,,,,201.72628585,-2.46123833,-1.53149256,-1.3589497,,,,,-2.384625,6.81469667,6.72078889,6.59866,,,,,7.5154,6.47551833,7.08524,7.072472,,,,,4.6788675,-2.27689,-0.936133,-0.984017,,,,,-2.20745,-3.01669,-2.36787,-1.71664,,,,,-2.48279,7.34541,7.04853,6.84742,,,,,7.93678,6.31351,6.42364,5.74608,,,,,7.0198,6.83066,7.39808,7.83862,,,,,5.37498,6.09803,6.83066,6.70376,,,,,4.16591,9.72785194,9.89962989,9.77787938,,,,,9.19076152,-0.28476483,-0.06576991,-0.01576031,,,,,-0.4465425,-1,-1.0,0.0,,,,,-1.0,-0.36936983,-0.16907386,-0.14074339,,,,,-0.38851025,-0.221133,0.244346,0.177151,,,,,-0.33903,-0.348193,-0.371406,-0.197309,,,,,-0.538783,-0.798401,0.411723,0.578489,,,,,-0.51557,-1.57481,-1.21073,-1.31397,,,,,-1.62857,-0.258396,-0.0445932,0.0128282,,,,,-0.203418,-0.535729,-0.266948,-0.280387,,,,,-0.547335,1.18480039,0.73931269,0.61659322,,,,,1.25478899
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,1.72e-06,1.61e-06,1.25e-06,,,,,2.27e-06,3.21e-06,2.27e-06,2.65e-06,,,,,3.24e-06,2e-07,5.9e-07,1.3e-07,,,,,9.7e-07,313.5402316,207.69980767,211.61618153,,,,,152.22216345,-2.36936375,-1.50635333,-1.24498444,,,,,-2.4809925,7.249045,6.76242167,6.73781556,,,,,7.45794,5.803845,7.07606333,7.12887,,,,,5.0266275,-2.17633,-1.13725,-1.00078,,,,,-2.30083,-2.86347,-2.18112,-1.3623,,,,,-2.57377,8.13071,7.10599,7.01022,,,,,7.89608,6.62476,6.50744,6.03578,,,,,6.91685,6.50026,7.33105,7.52737,,,,,5.65032,3.95522,6.61518,6.90009,,,,,4.46758,9.61775635,9.91580507,9.89336588,,,,,9.35563213,-0.331318,-0.15261453,0.10676571,,,,,-0.46777025,-1,-1.0,0.0,,,,,-1.0,-0.28573225,-0.22591848,-0.10683359,,,,,-0.34544425,-0.208305,0.211359,0.191201,,,,,-0.335365,-0.410501,-0.394008,-0.222966,,,,,-0.536951,-0.39523,0.304211,0.61392,,,,,-0.641409,-1.31458,-1.53694,-1.0568,,,,,-1.35062,-0.171653,-0.0458149,-0.0238237,,,,,-0.240681,-0.387899,-0.287107,-0.25412,,,,,-0.426384,1.023106,1.06987803,0.46729916,,,,,1.1712362
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,2.66e-06,1.48e-06,1.28e-06,,,,,2.35e-06,3.75e-06,2.71e-06,1.47e-06,,,,,3.59e-06,1.94e-06,3e-07,1e-06,,,,,4.6e-07,262.29383184,279.09788677,173.68052113,,,,,150.2904456,-1.922064,-1.2495337,-1.0031704,,,,,-2.03267667,7.292258,7.218038,7.260178,,,,,7.93917333,5.843288,6.554845,6.52755,,,,,4.44124333,-1.71664,-0.811634,-0.790087,,,,,-1.85311,-2.06141,-1.88663,-1.15879,,,,,-2.16196,7.42442,7.50343,7.434,,,,,8.76278,7.10599,6.936,7.07965,,,,,7.49146,6.35182,6.8953,6.75404,,,,,4.94163,5.32231,6.04775,6.35421,,,,,3.80678,9.54377163,9.83743996,9.81560952,,,,,9.34741518,-0.3858226,-0.11496482,0.04618142,,,,,-0.47403133,-1,-1.0,0.0,,,,,-1.0,-0.439212,-0.17800611,-0.09272932,,,,,-0.34574967,-0.348193,0.0818559,0.0897972,,,,,-0.419054,-0.414167,-0.367741,-0.0189368,,,,,-0.524122,-1.13621,0.139888,0.103236,,,,,-0.823446,-1.46852,-1.48868,-0.379958,,,,,-1.17469,-0.422108,0.00733038,-0.0152716,,,,,-0.248622,-0.453873,-0.367741,-0.165544,,,,,-0.422108,1.43336225,0.85821416,0.18673274,,,,,1.14444287
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,2.28e-06,1.97e-06,1.09e-06,,,,,2.38e-06,3.53e-06,2.5e-06,1.88e-06,,,,,3.65e-06,1.34e-06,1.26e-06,4.2e-07,,,,,4.5e-07,305.6429554,185.00889313,214.60346423,,,,,151.2236511,-1.67012714,-1.301008,-0.94996633,,,,,-2.13243667,7.28179286,7.108864,7.11610111,,,,,7.99344333,6.10384714,6.726748,6.82560333,,,,,4.47396667,-1.39343,-1.10373,-0.751779,,,,,-1.93212,-2.1883,-1.53468,-1.10852,,,,,-2.34632,7.42442,7.52498,7.24007,,,,,8.71011,7.08205,6.94079,6.97192,,,,,7.49385,6.57687,7.11317,7.23528,,,,,4.74052,4.84826,6.18422,6.46434,,,,,4.09648,9.65999318,9.88184542,9.90866368,,,,,9.41856264,-0.41757,-0.2268754,0.08959351,,,,,-0.48319433,-1,-1.0,0.0,,,,,-1.0,-0.34924029,-0.2549752,-0.07920885,,,,,-0.33516133,-0.260839,-0.169821,0.262672,,,,,-0.420275,-0.491136,-0.24679,-0.0507018,,,,,-0.52229,-0.967611,-0.775799,0.2474,,,,,-0.43738,-1.69943,-1.07024,-0.684169,,,,,-1.09162,-0.237627,-0.232129,0.0177151,,,,,-0.191201,-0.456927,-0.271224,-0.219911,,,,,-0.438601,1.41782329,1.00898055,0.32573832,,,,,0.99064497
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,2.62e-06,1.48e-06,1.53e-06,,,,,1.99e-06,3.59e-06,2.13e-06,2.56e-06,,,,,3.18e-06,1.59e-06,6.9e-07,1.9e-07,,,,,8e-07,308.57473968,219.28769858,244.47033735,,,,,113.2187069,-1.81360667,-1.26892714,-0.91667925,,,,,-1.910575,7.43559333,7.25477429,7.1221525,,,,,7.93917,5.65191333,6.72360286,6.7764875,,,,,4.242525,-1.59933,-1.04387,-0.691924,,,,,-1.90339,-2.07577,-2.04465,-1.07739,,,,,-1.91776,7.70694,7.36935,7.34062,,,,,8.27436,7.12514,6.95516,6.82108,,,,,7.60398,6.21535,7.11557,7.02698,,,,,4.61841,4.89854,6.36618,6.68461,,,,,3.86664,9.52105598,9.98030019,9.87504523,,,,,9.21522541,-0.47851117,-0.10079257,0.02054038,,,,,-0.349415,-1,-1.0,0.0,,,,,-1.0,-0.45112383,-0.1838706,-0.11201742,,,,,-0.3194825,-0.452651,0.202807,0.251676,,,,,-0.282831,-0.508851,-0.478307,-0.106901,,,,,-0.415999,-1.21929,0.315817,0.284663,,,,,-1.06168,-1.41782,-1.4392,-1.06596,,,,,-1.13315,-0.415388,-0.0244346,-0.0177151,,,,,-0.270613,-0.498466,-0.378126,-0.280998,,,,,-0.368352,1.49292737,0.97853135,0.40252466,,,,,1.19679584
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,1.77e-06,1.24e-06,1.02e-06,,,,,1.57e-06,2.69e-06,2.3e-06,2.44e-06,,,,,2.36e-06,6e-08,2e-07,1.9e-07,,,,,7.1e-07,298.79007393,218.18244818,212.39481948,,,,,118.44742503,-1.77543556,-0.88136512,-0.8068459,,,,,-1.88503333,7.47203778,7.09521625,7.10192,,,,,7.91044,5.69633778,6.70316875,6.604883,,,,,4.34627667,-1.31921,-0.696713,-0.577003,,,,,-1.78368,-2.32956,-1.34075,-0.914585,,,,,-1.98,8.37013,7.34781,7.27119,,,,,8.34379,7.03177,6.91445,6.74925,,,,,7.43878,7.29513,7.35499,6.95994,,,,,4.80756,4.05817,6.10043,6.2369,,,,,3.89537,9.59969165,9.80808639,9.73497411,,,,,9.2346682,-0.47009478,0.00633785,0.03268127,,,,,-0.35817067,-1,0.0,0.0,,,,,-1.0,-0.30020653,-0.1429424,-0.08038987,,,,,-0.19242267,-0.273668,0.163712,0.139277,,,,,-0.207694,-0.662789,-0.161268,-0.100182,,,,,-0.565661,-0.291383,0.174097,0.106291,,,,,-0.800844,-1.18569,-1.23639,-1.09162,,,,,-0.983493,-0.0641408,-0.0213803,0.00122173,,,,,-0.141721,-0.386678,-0.285885,-0.25412,,,,,-0.255342,1.11264599,0.58555194,0.2941566,,,,,0.96915142
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,1.86e-06,1.19e-06,1.56e-06,,,,,2.91e-06,2.59e-06,1.59e-06,2.71e-06,,,,,3e-06,3.9e-07,8.8e-07,4.2e-07,,,,,2.83e-06,308.90095358,123.87839838,286.38738964,,,,,96.05206413,-1.82049125,-1.0884048,-1.14974833,,,,,-1.856705,7.73925625,7.253952,7.18925444,,,,,7.50941,5.31842,6.65588,6.56915667,,,,,5.287595,-1.62566,-0.782904,-0.845153,,,,,-1.75016,-1.98958,-1.403,-1.4868,,,,,-1.96325,8.41083,7.40287,7.31907,,,,,7.60398,7.19697,7.09163,7.01501,,,,,7.41484,6.67982,6.90727,6.9767,,,,,5.45878,4.46519,6.22492,6.09085,,,,,5.11641,9.59209033,9.9091371,9.81129339,,,,,9.37257147,-0.34681888,-0.10775654,-0.1092091,,,,,-0.267559,-1,0.0,0.0,,,,,-1.0,-0.34658975,-0.1695764,-0.14396047,,,,,-0.3307835,-0.160658,0.0537561,0.103236,,,,,-0.267559,-0.527788,-0.387899,-0.28222,,,,,-0.267559,-0.76236,0.0873537,0.158214,,,,,-0.680504,-1.35123,-1.3885,-1.21562,,,,,-0.780075,-0.132558,-0.118508,0.0378736,,,,,-0.329256,-0.457538,-0.284663,-0.274278,,,,,-0.332311,1.13119336,0.51112154,0.54583264,,,,,0.84558352
